Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
386,38.0,0.0,775.0,6.0,198.0,24900.0,0.0,230.7495570073766,230.7495570073766,0.0,2908.154503583908,,,,,,,,,,,,,,,,142.43682863356184,38.637419448292455,202.74981475268422,70.133335717243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,38.0,0.0,830.0,7.0,55.0,24955.0,0.0,41.31113447670347,41.31113447670347,0.0,2912.281578063965,,,,,,,,,,,,,,,,18.25152572228438,12.237946109840388,40.34764821018803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,38.0,0.0,858.0,8.0,28.0,24983.0,0.0,20.91790909922589,20.91790909922589,0.0,2914.610058784485,,,,,,,,,,,,,,,,9.904355151327652,6.340039430974193,20.661248403392108,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,38.0,0.0,888.0,9.0,30.0,25013.0,0.0,17.343341251194364,17.343341251194364,0.0,2917.0771691799164,,,,,,,,,,,,,,,,10.29149869226463,5.893782440594365,17.051647938364795,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,38.0,0.0,1041.0,10.0,153.0,25166.0,0.0,114.9274307852687,114.9274307852687,0.0,2927.8409395217896,,,,,,,,,,,,,,,,53.92900217264324,30.76632360851757,106.78307652938369,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,39.0,0.0,62.0,1.0,62.0,25228.0,0.0,42.49522764976514,42.49522764976514,0.0,2981.141497373581,,,,,,,,,,,,,,,,20.370663195405232,11.379218268994192,41.27352005170172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,39.0,0.0,98.0,2.0,36.0,25264.0,0.0,26.200588443241735,26.200588443241735,0.0,2984.088623046875,,,,,,,,,,,,,,,,12.601907440600213,7.095971820869899,25.772692467847975,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,39.0,0.0,193.0,3.0,95.0,25359.0,0.0,64.76138467138733,64.76138467138733,0.0,2990.9598758220673,,,,,,,,,,,,,,,,35.34265174302267,20.667717198809438,62.39469534563189,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,39.0,0.0,240.0,4.0,47.0,25406.0,0.0,34.01849182198674,34.01849182198674,0.0,2994.5636365413666,,,,,,,,,,,,,,,,15.433670207540567,9.93912474315879,33.32643575799032,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,39.0,0.0,420.0,5.0,180.0,25586.0,0.0,143.4249070774115,143.4249070774115,0.0,3007.1653130054474,,,,,,,,,,,,,,,,67.92811967200981,38.866910109969666,131.3291747111609,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,39.0,0.0,520.0,6.0,100.0,25686.0,0.0,83.25389595640459,83.25389595640459,0.0,3014.3122251033783,,,,,,,,,,,,,,,,39.3174727464791,23.88841738343736,79.40155023198864,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,39.0,0.0,668.0,7.0,148.0,25834.0,0.0,115.35298990851815,115.35298990851815,0.0,3024.6901438236237,,,,,,,,,,,,,,,,50.05784665611718,32.44225906507101,108.05248108449739,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,39.0,0.0,726.0,8.0,58.0,25892.0,0.0,38.95342669608632,38.95342669608632,0.0,3029.098968267441,,,,,,,,,,,,,,,,17.60466878393348,11.659921462627588,37.970326232851036,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,39.0,0.0,835.0,9.0,109.0,26001.0,0.0,74.03023733045522,74.03023733045522,0.0,3037.349225759506,,,,,,,,,,,,,,,,35.21770479267538,20.84855438311683,70.26176927733096,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,39.0,0.0,915.0,10.0,80.0,26081.0,0.0,58.21594386530961,58.21594386530961,0.0,3043.133470058441,,,,,,,,,,,,,,,,24.402679936256185,17.117572878587467,56.32004951992908,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,40.0,0.0,108.0,1.0,108.0,26189.0,0.0,77.34251941431626,77.34251941431626,0.0,3089.2698452472687,,,,,,,,,,,,,,,,31.17973673840325,22.631926385550916,74.0491570035723,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,40.0,0.0,171.0,2.0,63.0,26252.0,0.0,56.05073332510739,56.05073332510739,0.0,3093.950925350189,,,,,,,,,,,,,,,,26.190468355246892,15.936598408607379,54.455189007734546,9.99e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,40.0,0.0,201.0,3.0,30.0,26282.0,0.0,21.402231390771053,21.402231390771053,0.0,3096.381659269333,,,,,,,,,,,,,,,,8.620394069478595,6.7552247101538665,21.16478435303974,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,40.0,0.0,395.0,4.0,194.0,26476.0,0.0,259.0501601676625,259.0501601676625,0.0,3110.167498111725,,,,,,,,,,,,,,,,167.25485386622273,34.620808140870935,226.82954806568114,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,40.0,0.0,456.0,5.0,61.0,26537.0,0.0,34.51848397881777,34.51848397881777,0.0,3114.7244007587433,,,,,,,,,,,,,,,,12.852250063764897,10.748894038977726,33.76826498991804,9.96005996001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,40.0,0.0,488.0,6.0,32.0,26569.0,0.0,17.368297861420753,17.368297861420753,0.0,3117.3583104610443,,,,,,,,,,,,,,,,6.436263923187665,5.965851299039242,17.17951693281156,9.910359161258742e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,40.0,0.0,561.0,7.0,73.0,26642.0,0.0,40.11647055925528,40.11647055925528,0.0,3122.679699897766,,,,,,,,,,,,,,,,19.3822405239567,10.42473609561752,38.74030730831477,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,40.0,0.0,633.0,8.0,72.0,26714.0,0.0,50.42357988206659,50.42357988206659,0.0,3128.028386592865,,,,,,,,,,,,,,,,24.096760436940187,14.287096277490859,48.73735048108797,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,40.0,0.0,745.0,9.0,112.0,26826.0,0.0,87.77896886915998,87.77896886915998,0.0,3135.987561225891,,,,,,,,,,,,,,,,43.06702570065594,24.700907964665234,83.03850049117773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,40.0,0.0,872.0,10.0,127.0,26953.0,0.0,89.72209142804505,89.72209142804505,0.0,3145.17494392395,,,,,,,,,,,,,,,,38.38198280392515,24.31373256034324,84.93251212407058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,41.0,0.0,70.0,1.0,70.0,27023.0,0.0,55.903871637894746,55.903871637894746,0.0,3187.8344032764435,,,,,,,,,,,,,,,,26.495502774269166,15.368996614459649,54.10328973342936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,41.0,0.0,116.0,2.0,46.0,27069.0,0.0,35.910855463211604,35.910855463211604,0.0,3191.3400835990906,,,,,,,,,,,,,,,,16.127019400665837,10.814981265632541,35.204216787568555,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,41.0,0.0,297.0,3.0,181.0,27250.0,0.0,120.55671789728574,120.55671789728574,0.0,3203.964294910431,,,,,,,,,,,,,,,,55.52965618903036,37.50748098735505,112.51397857069826,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,41.0,0.0,438.0,4.0,141.0,27391.0,0.0,116.684907697415,116.684907697415,0.0,3213.967268705368,,,,,,,,,,,,,,,,52.692384818577274,33.10141273902318,109.36464608407972,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,41.0,0.0,526.0,5.0,88.0,27479.0,0.0,68.86437958108597,68.86437958108597,0.0,3220.3012766838074,,,,,,,,,,,,,,,,30.477810919492978,20.940690165398824,66.24858080097158,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,41.0,0.0,559.0,6.0,33.0,27512.0,0.0,25.273622630311305,25.273622630311305,0.0,3223.0048813819885,,,,,,,,,,,,,,,,11.158321403593781,8.361805259391078,24.930328352345054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,41.0,0.0,691.0,7.0,132.0,27644.0,0.0,113.73115723628764,113.73115723628764,0.0,3232.374984025955,,,,,,,,,,,,,,,,52.17481401466242,33.024025532365734,106.9510328191714,9.99e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,41.0,0.0,874.0,8.0,183.0,27827.0,0.0,226.6573560008075,226.6573560008075,0.0,3245.0566334724426,,,,,,,,,,,,,,,,147.17810180688832,27.60124888044209,199.92368705720435,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,41.0,0.0,913.0,9.0,39.0,27866.0,0.0,22.156792301000166,22.156792301000166,0.0,3248.1223797798157,,,,,,,,,,,,,,,,9.686989856485674,7.35356960898209,21.80080049709432,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,41.0,0.0,1023.0,10.0,110.0,27976.0,0.0,87.9625758903572,87.9625758903572,0.0,3255.911973953247,,,,,,,,,,,,,,,,40.99543782443957,24.786411532508307,83.5366143440129,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,42.0,0.0,189.0,1.0,189.0,28165.0,0.0,265.83302161325963,265.83302161325963,0.0,3308.4792182445526,,,,,,,,,,,,,,,,169.66875592192216,36.8747467995693,233.99962637038692,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,42.0,0.0,275.0,2.0,86.0,28251.0,0.0,72.93785263793026,72.93785263793026,0.0,3315.1018192768097,,,,,,,,,,,,,,,,34.214872961508256,20.415019060346836,70.06543900224284,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,42.0,0.0,305.0,3.0,30.0,28281.0,0.0,24.43590123235618,24.43590123235618,0.0,3317.606981277466,,,,,,,,,,,,,,,,10.962585748499867,7.29784638545786,24.131154814715902,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,42.0,0.0,357.0,4.0,52.0,28333.0,0.0,37.293372061902936,37.293372061902936,0.0,3321.5141546726227,,,,,,,,,,,,,,,,14.325392525274653,11.883973027709605,36.58503668727592,9.920279440699442e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,42.0,0.0,418.0,5.0,61.0,28394.0,0.0,28.088461049270432,28.088461049270432,0.0,3326.096249818802,,,,,,,,,,,,,,,,9.205470645573358,8.67360922641998,27.554481821712173,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,42.0,0.0,609.0,6.0,191.0,28585.0,0.0,215.8114638723754,215.8114638723754,0.0,3339.478490114212,,,,,,,,,,,,,,,,129.06932887324913,38.453430142985816,191.35057263021525,56.853807213432624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,42.0,0.0,650.0,7.0,41.0,28626.0,0.0,31.316537247564142,31.316537247564142,0.0,3342.7236688137054,,,,,,,,,,,,,,,,14.486721419738872,8.992460650044636,30.75333500435921,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,42.0,0.0,687.0,8.0,37.0,28663.0,0.0,26.016184092776392,26.016184092776392,0.0,3345.748995065689,,,,,,,,,,,,,,,,11.945131951178748,8.152912184946883,25.599814024607383,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,42.0,0.0,775.0,9.0,88.0,28751.0,0.0,63.06266124235958,63.06266124235958,0.0,3352.3779554367065,,,,,,,,,,,,,,,,33.08724254698895,17.418735336266963,60.21119509331787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,42.0,0.0,798.0,10.0,23.0,28774.0,0.0,17.5697492281359,17.5697492281359,0.0,3354.2709064483643,,,,,,,,,,,,,,,,7.732894806257721,5.445433072512356,17.40930194954152,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,43.0,0.0,191.0,1.0,191.0,28965.0,0.0,252.0524921223085,252.0524921223085,0.0,3409.8863813877106,,,,,,,,,,,,,,,,159.08972113310034,35.25196452374572,221.888243629516,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,43.0,0.0,386.0,2.0,195.0,29160.0,0.0,245.48998680265632,245.48998680265632,0.0,3423.460530281067,,,,,,,,,,,,,,,,159.68728125928632,35.0157081460294,214.56553248958517,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,43.0,0.0,452.0,3.0,66.0,29226.0,0.0,29.10605726319917,29.10605726319917,0.0,3428.3739833831787,,,,,,,,,,,,,,,,15.646798182553455,9.819403366915,28.46935923515829,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,43.0,0.0,496.0,4.0,44.0,29270.0,0.0,37.603251888130295,37.603251888130295,0.0,3431.7880823612213,,,,,,,,,,,,,,,,17.93247456166836,11.109426588846526,36.851074081498375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,43.0,0.0,540.0,5.0,44.0,29314.0,0.0,34.942492291463324,34.942492291463324,0.0,3435.2067227363586,,,,,,,,,,,,,,,,16.28930547459879,11.354383913050494,34.26002287345444,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,43.0,0.0,638.0,6.0,98.0,29412.0,0.0,76.71332229254112,76.71332229254112,0.0,3442.2587752342224,,,,,,,,,,,,,,,,34.794879147677804,22.54401951267842,73.37680093700574,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,43.0,0.0,703.0,7.0,65.0,29477.0,0.0,49.395591727904105,49.395591727904105,0.0,3447.159712791443,,,,,,,,,,,,,,,,21.782233249820045,14.27665068309688,48.0277743410068,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,43.0,0.0,748.0,8.0,45.0,29522.0,0.0,30.41637906493154,30.41637906493154,0.0,3450.9923474788666,,,,,,,,,,,,,,,,13.431883558562388,8.930654863432547,29.841786090887126,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,43.0,0.0,867.0,9.0,119.0,29641.0,0.0,79.59836083574766,79.59836083574766,0.0,3459.4776108264923,,,,,,,,,,,,,,,,33.58770076480569,24.21263891734585,75.67710154628205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,43.0,0.0,975.0,10.0,108.0,29749.0,0.0,72.95263323947974,72.95263323947974,0.0,3467.2138006687164,,,,,,,,,,,,,,,,29.70758051555695,22.169380862659864,69.81402857237195,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,44.0,0.0,80.0,1.0,80.0,29829.0,0.0,71.47304324416974,71.47304324416974,0.0,3509.2996389865875,,,,,,,,,,,,,,,,33.703121482858066,20.942340198609116,68.8456391647058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,44.0,0.0,190.0,2.0,110.0,29939.0,0.0,77.22154544178989,77.22154544178989,0.0,3517.0933480262756,,,,,,,,,,,,,,,,35.40980683318191,21.665920293502452,73.39986655669664,9.95009990004999e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,44.0,0.0,269.0,3.0,79.0,30018.0,0.0,66.63845733236244,66.63845733236244,0.0,3522.9025404453278,,,,,,,,,,,,,,,,29.671078983022948,19.14946466937834,64.35880089359722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,44.0,0.0,341.0,4.0,72.0,30090.0,0.0,60.67085316997479,60.67085316997479,0.0,3528.2445890903473,,,,,,,,,,,,,,,,28.317296602942534,17.516303499631864,58.69069851307599,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,44.0,0.0,475.0,5.0,134.0,30224.0,0.0,94.30971407601757,94.30971407601757,0.0,3537.8641016483307,,,,,,,,,,,,,,,,43.75927903429224,24.933641672117044,88.53450519061313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,44.0,0.0,677.0,6.0,202.0,30426.0,0.0,264.3688267351916,264.3688267351916,0.0,3551.909297466278,,,,,,,,,,,,,,,,168.02984824687286,36.74848822333569,230.65745484416757,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,44.0,0.0,746.0,7.0,69.0,30495.0,0.0,50.90482535401506,50.90482535401506,0.0,3556.9486994743347,,,,,,,,,,,,,,,,21.957804723552805,15.157571228753184,49.43917600409402,9.98001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,44.0,0.0,780.0,8.0,34.0,30529.0,0.0,25.31897812082468,25.31897812082468,0.0,3559.664713859558,,,,,,,,,,,,,,,,12.16710705594775,7.621923377549043,24.93022670763008,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,44.0,0.0,805.0,9.0,25.0,30554.0,0.0,19.023272010636035,19.023272010636035,0.0,3561.819493532181,,,,,,,,,,,,,,,,8.724595392433045,5.7692217367858305,18.823981106932138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,44.0,0.0,955.0,10.0,150.0,30704.0,0.0,114.08923037854035,114.08923037854035,0.0,3572.6751956939697,,,,,,,,,,,,,,,,54.666929917300564,30.24997338342514,105.99518607702231,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,45.0,0.0,89.0,1.0,89.0,30793.0,0.0,61.00615494526383,61.00615494526383,0.0,3618.148639678955,,,,,,,,,,,,,,,,32.35879483170023,15.747238101083102,58.184406611854385,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,45.0,0.0,179.0,2.0,90.0,30883.0,0.0,72.47846639167331,72.47846639167331,0.0,3625.064059495926,,,,,,,,,,,,,,,,34.86657283306523,20.364892106839857,69.40988472141886,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,45.0,0.0,329.0,3.0,150.0,31033.0,0.0,102.41155644777076,102.41155644777076,0.0,3635.57803940773,,,,,,,,,,,,,,,,53.37040957072776,29.49647771616201,95.92940755035623,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,45.0,0.0,356.0,4.0,27.0,31060.0,0.0,23.19674951967782,23.19674951967782,0.0,3637.8381612300873,,,,,,,,,,,,,,,,11.54702698182078,6.595248316708627,22.90788767884751,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,45.0,0.0,555.0,5.0,199.0,31259.0,0.0,259.46664622776075,259.46664622776075,0.0,3651.6245613098145,,,,,,,,,,,,,,,,161.3832370572487,39.111045916260444,227.57896101438286,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,45.0,0.0,701.0,6.0,146.0,31405.0,0.0,124.6892582929041,124.6892582929041,0.0,3661.850200176239,,,,,,,,,,,,,,,,59.1200638838962,34.56697430445667,116.17390286872404,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,45.0,0.0,732.0,7.0,31.0,31436.0,0.0,27.02758828849954,27.02758828849954,0.0,3664.4429366588593,,,,,,,,,,,,,,,,12.83758085305367,7.7710501310760405,26.656279561616493,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,45.0,0.0,878.0,8.0,146.0,31582.0,0.0,114.70399173291824,114.70399173291824,0.0,3674.711274623871,,,,,,,,,,,,,,,,52.01523064928157,31.169659617036803,107.21698504316632,9.98001e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,45.0,0.0,912.0,9.0,34.0,31616.0,0.0,21.31330444378715,21.31330444378715,0.0,3677.4660942554474,,,,,,,,,,,,,,,,10.123240884301875,6.625974638531745,20.99010435807897,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,45.0,0.0,1020.0,10.0,108.0,31724.0,0.0,91.57945440721483,91.57945440721483,0.0,3685.350496530533,,,,,,,,,,,,,,,,41.10041330614163,27.390167982469002,87.22783760775934,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,46.0,0.0,88.0,1.0,88.0,31812.0,0.0,71.90123755539348,71.90123755539348,0.0,3730.174860715866,,,,,,,,,,,,,,,,30.63560733855862,22.10645193699467,69.27457868828861,9.900448802097482e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,46.0,0.0,175.0,2.0,87.0,31899.0,0.0,69.8144417939105,69.8144417939105,0.0,3736.475124359131,,,,,,,,,,,,,,,,29.598620493052028,21.484995655571407,67.30666847949448,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,46.0,0.0,371.0,3.0,196.0,32095.0,0.0,259.0397921608269,259.0397921608269,0.0,3750.1012399196625,,,,,,,,,,,,,,,,162.8979860969466,35.785749814378036,227.33912601183732,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,46.0,0.0,555.0,4.0,184.0,32279.0,0.0,228.60416781777457,228.60416781777457,0.0,3762.9324169158936,,,,,,,,,,,,,,,,145.81813051099223,33.60914363408103,201.97560741116325,80.6224930093818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,46.0,0.0,592.0,5.0,37.0,32316.0,0.0,21.546861454956193,21.546861454956193,0.0,3765.8979320526123,,,,,,,,,,,,,,,,8.688145235447843,7.217281463408552,21.246646727972607,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,46.0,0.0,799.0,6.0,207.0,32523.0,0.0,234.02498558118404,234.02498558118404,0.0,3780.2259290218353,,,,,,,,,,,,,,,,148.41600920107274,34.417940480774654,203.50637805461668,79.36563554860874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,46.0,0.0,839.0,7.0,40.0,32563.0,0.0,22.428838572676234,22.428838572676234,0.0,3783.395980834961,,,,,,,,,,,,,,,,8.122058971685508,6.979617473991895,22.12608229610492,9.920279440699442e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,46.0,0.0,930.0,8.0,91.0,32654.0,0.0,67.18660298749474,67.18660298749474,0.0,3790.4112071990967,,,,,,,,,,,,,,,,31.080573195371656,19.54284641876838,64.42269352023614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,46.0,0.0,960.0,9.0,30.0,32684.0,0.0,18.474261114100862,18.474261114100862,0.0,3792.941502571106,,,,,,,,,,,,,,,,9.600078710447976,5.778114208412388,18.204463216003433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,46.0,0.0,1036.0,10.0,76.0,32760.0,0.0,51.27944859808717,51.27944859808717,0.0,3798.487939119339,,,,,,,,,,,,,,,,23.93712048227302,13.454443461202082,49.509737178613015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,47.0,0.0,126.0,1.0,126.0,32886.0,0.0,102.61234754577443,102.61234754577443,0.0,3855.182440519333,,,,,,,,,,,,,,,,47.540430648845714,29.45863660916276,96.71897225627615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,47.0,0.0,299.0,2.0,173.0,33059.0,0.0,138.09156276929014,138.09156276929014,0.0,3867.215893983841,,,,,,,,,,,,,,,,67.57404835116219,36.508486405638656,126.52778018472374,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,47.0,0.0,422.0,3.0,123.0,33182.0,0.0,87.5963067489702,87.5963067489702,0.0,3876.2008204460144,,,,,,,,,,,,,,,,44.540509094237734,27.55291218393183,83.35950172358937,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,47.0,0.0,565.0,4.0,143.0,33325.0,0.0,111.01569564204539,111.01569564204539,0.0,3886.2739174365997,,,,,,,,,,,,,,,,52.59638730221055,31.56456556920405,103.59801026809747,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,47.0,0.0,714.0,5.0,149.0,33474.0,0.0,119.73951241544951,119.73951241544951,0.0,3897.166203737259,,,,,,,,,,,,,,,,54.12999168068137,34.462361805834405,111.78592958461262,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,47.0,0.0,851.0,6.0,137.0,33611.0,0.0,97.0990237543092,97.0990237543092,0.0,3906.946858406067,,,,,,,,,,,,,,,,44.700184325803676,27.07674235788557,91.0661646663405,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,47.0,0.0,1020.0,7.0,169.0,33780.0,0.0,129.04946064944727,129.04946064944727,0.0,3918.8736941814423,,,,,,,,,,,,,,,,56.1179488798003,34.97199730753026,119.68521250126231,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,47.0,0.0,1212.0,8.0,192.0,33972.0,0.0,255.19682124412813,255.19682124412813,0.0,3932.169318675995,,,,,,,,,,,,,,,,164.5310018858098,34.90412613949186,223.83069958163435,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,47.0,0.0,1407.0,9.0,195.0,34167.0,0.0,198.7592536711855,198.7592536711855,0.0,3945.6890981197357,,,,,,,,,,,,,,,,115.842357862925,34.3944164087808,176.3463402281434,55.036230637902165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,47.0,0.0,1522.0,10.0,115.0,34282.0,0.0,85.72623100815096,85.72623100815096,0.0,3953.888892889023,,,,,,,,,,,,,,,,35.26497693578125,26.075282613135734,81.75251117170785,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
